date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-02-27,Ahmedabad 2 ITF,Hesse A. (6),Pace F.,2,0,7-69 6-2,1.21,3.88
2025-02-27,Ahmedabad 2 ITF,Reyngold E.,Golovina M.,2,1,5-7 6-4 6-1,1.78,1.79
2025-02-27,Ahmedabad 2 ITF,Gureva A.,Schmidt A.,2,0,6-2 6-1,1.41,2.72
2025-02-27,Macon ITF,Leonard M. (2),Bartashevich Y.,2,0,6-4 6-0,1.28,3.47
2025-02-27,Macon ITF,Kraus S.,Bandecchi S. (4),2,0,6-4 6-2,1.62,2.19
2025-02-27,Macon ITF,Miyazaki Y. (6),Efremova K.,2,0,6-1 6-3,1.88,1.84
2025-02-27,Macon ITF,Lazaro Garcia A.,Radwanska U.,2,1,4-6 6-3 7-62,1.42,2.72
2025-02-27,Macon ITF,Bolkvadze M.,Ferro F.,2,0,6-3 6-3,1.65,2.11
2025-02-27,Macon ITF,Rakotomanga Rajaonah T.,Lew Yan Foon A.,2,0,6-1 6-1,1.63,2.17
2025-02-27,Macon ITF,Tan H.,Serban R. (5),2,0,6-1 6-4,1.54,2.34
2025-02-27,Macon ITF,Stefanini L. (1),Rouvroy M.,2,0,6-3 6-4,1.54,2.33
2025-02-27,Antalya 8 ITF,Lukas T. (3),Yoruk I.,2,1,6-3 5-7 6-0,1.16,4.71
2025-02-27,Antalya 8 ITF,Bara I. (2),Gorgodze E.,2,1,6-4 2-6 6-3,1.34,2.78
2025-02-27,Antalya 8 ITF,Pigato L.,Bulatova A.,2,0,6-4 6-3,1.52,2.34
2025-02-27,Antalya 8 ITF,Sauvant C.,Dencheva R.,2,0,7-64 6-1,2.92,1.36
2025-02-27,Antalya 8 ITF,Paganetti V.,Alves C. (4),2,0,7-5 7-66,2.65,1.42
2025-02-27,Antalya 8 ITF,Toth A.,Craciun G.,1,0,5-1,1.29,1.91
2025-02-27,Antalya 8 ITF,Giovannini L.,Rame A.,2,0,6-1 6-4,1.25,3.69
2025-02-27,Antalya 8 ITF,Lovric P.,In-Albon Y. (8),2,0,6-3 6-3,3.51,1.27
2025-02-27,Arcadia ITF,Mateas M. (5),Nguyen A.,2,0,7-5 7-63,1.35,2.99
2025-02-27,Arcadia ITF,Crawley F.,Zhao C. (8),2,1,64-7 6-3 6-0,1.90,1.81
2025-02-27,Arcadia ITF,Jovic I. (1),Ahn A.,2,1,6-0 1-6 7-5,1.08,7.08
2025-02-27,Arcadia ITF,Rogozinska Dzik S.,Osuigwe V.,2,1,6-4 0-6 6-3,3.04,1.35
2025-02-27,Arcadia ITF,Cross K. (6),Cayetano E.,2,1,3-6 6-2 6-3,1.94,2.62
2025-02-27,Arcadia ITF,Papamichail D. (7),Cherubini D.,2,1,6-3 4-6 6-3,1.48,2.51
2025-02-27,Arcadia ITF,McKenzie K.,Tian F.,1,0,,4.27,1.19
2025-02-27,Arcadia ITF,Branstine C. (2),Arakawa H.,2,0,7-68 6-2,1.16,4.76
2025-02-27,Arcadia ITF,Zhao C. (8),Frey A.,2,1,1-6 7-5 6-4,1.14,4.98
2025-02-27,Arcadia ITF,Cherubini D.,Sebov K.,2,0,6-3 6-3,5.61,1.10
2025-02-27,Launceston ITF,Hosogi S.,Barry M.,2,0,7-5 6-3,1.21,4.00
2025-02-27,Launceston ITF,Cabrera L. (4),Matsuda M.,2,0,6-1 6-3,1.34,3.01
2025-02-27,Launceston ITF,Koshiishi A.,Kuramochi M.,2,1,6-2 1-6 7-66,2.35,1.53
2025-02-27,Launceston ITF,Andrianjafitrimo T. (3),Sema E.,2,0,6-2 6-3,1.19,4.29
2025-02-27,Launceston ITF,Da Silva Fick G.,Fourlis J. (7),1,0,,2.43,1.50
2025-02-27,Launceston ITF,Ku Y.,Okamura K. (1),2,0,6-0 6-4,2.65,1.44
2025-02-27,Launceston ITF,Guo H.,Shimizu E. (8),2,0,6-3 7-61,1.13,5.19
2025-02-27,Launceston ITF,Back D. (6),Akita S.,2,0,6-2 6-4,1.81,1.90
2025-02-27,UTR Pro Tennis Series 5,Knowles A.,Tuna N.,2,0,6-3 6-3,,
2025-02-27,UTR Pro Tennis Series 5,Sharratt Blanksby L.,Sanz-Llaneza Fernandez,2,1,0-6 6-2 6-1,1.56,2.22
2025-02-27,UTR Pro Tennis Series 5,Stresnakova K.,Sawkings E.,2,0,7-5 6-0,1.01,12.00
2025-02-27,UTR Pro Tennis Series 5,Britton I.,Subev Y.,2,0,6-3 6-2,,
2025-02-27,Leimen ITF,Kostovic T.,Herrmann S. (6),2,0,6-0 6-4,1.18,4.31
2025-02-27,Leimen ITF,Zhenikhova S.,Middendorf J. (8),2,0,6-4 7-61,2.18,1.61
2025-02-27,Leimen ITF,Kubka M. (2),Thamm M.,2,0,6-2 7-5,2.56,1.46
2025-02-27,Leimen ITF,Kulikova A. (1),Stusek J.,2,0,6-4 6-1,1.27,3.41
2025-02-27,Leimen ITF,Steiner V.,Vogt M. (7),2,1,5-7 7-5 7-5,2.98,1.35
2025-02-27,Leimen ITF,Podrez V. (5),Krejcova T.,2,1,4-6 6-0 6-0,1.58,2.24
2025-02-27,Leimen ITF,Daems J.,Gettwart F. (3),2,0,6-2 6-4,1.84,1.84
2025-02-27,Leimen ITF,Kazionova E. (4),Bojica S.,2,0,7-5 6-0,1.22,3.83
2025-02-27,Maanshan ITF,Yang Y. (1),Zhang J.,2,0,6-4 6-1,1.32,3.12
2025-02-27,Maanshan ITF,Wu H.,Li Y.,2,1,4-6 6-2 6-4,2.33,1.54
2025-02-27,Maanshan ITF,Yang A.,Zhao X.,2,0,6-2 7-5,,
2025-02-27,Maanshan ITF,Egorova D. (5),Nepliy E.,2,0,6-0 7-5,1.20,4.12
2025-02-27,Maanshan ITF,Shalimova E. (6),Kummel A.,1,0,6-0 2-0,1.32,3.18
2025-02-27,Maanshan ITF,Morvayova V. (3),Zou R.,2,1,6-2 1-6 6-1,1.44,2.61
2025-02-27,Maanshan ITF,Kinoshita H. (8),Hu F.,2,0,6-3 7-5,1.10,5.96
2025-02-27,Maanshan ITF,Kovapitukted P.,Wang J. (2),2,0,6-3 7-64,2.01,1.72
2025-02-27,Manacor 3 ITF,Gillan A.,Rey Garcia A.,2,0,6-2 7-5,1.36,2.92
2025-02-27,Manacor 3 ITF,Ebeling Koning L.,Fetecau I. (8),2,0,7-5 6-3,1.82,1.87
2025-02-27,Manacor 3 ITF,Daley D.,Corley P.,2,1,1-6 6-3 7-5,1.84,1.85
2025-02-27,Manacor 3 ITF,Ekstrand M.,Buchnik M.,2,1,4-6 6-3 6-2,1.56,2.28
2025-02-27,Manacor 3 ITF,Du Pree B.,Abbagnato A. (2),2,0,6-4 6-3,1.82,1.87
2025-02-27,Manacor 3 ITF,Vandromme J.,Di Sarra F.,2,0,6-0 6-3,1.49,2.48
2025-02-27,Manacor 3 ITF,Brockmann T.,Robbe A. (3),2,1,6-1 2-6 7-64,4.40,1.18
2025-02-27,Manacor 3 ITF,Akli A. (7),Groth G.,2,0,6-1 6-4,1.06,7.71
2025-02-27,Monastir 24 ITF,Mariani M.,Lene E. (5),2,1,6-4 4-6 6-4,3.26,1.30
2025-02-27,Monastir 24 ITF,Zeltina B.,Ewing S.,2,0,6-3 6-2,1.24,4.22
2025-02-27,Monastir 24 ITF,Gennaro C. (6),Langlais C.,2,1,6-3 2-6 7-64,1.29,3.32
2025-02-27,Monastir 24 ITF,Morlet G.,Hays G.,2,0,6-0 6-0,1.10,5.78
2025-02-27,Monastir 24 ITF,Zantedeschi A. (3),Granwehr A.,2,1,6-4 3-6 6-2,1.52,2.35
2025-02-27,Monastir 24 ITF,Hobgarski K. (2),Houghton I.,2,0,6-1 6-4,1.20,4.09
2025-02-27,Monastir 24 ITF,Milovanovic E.,Iliev S.,2,1,3-6 6-4 7-5,1.51,2.40
2025-02-27,Monastir 24 ITF,Ambrosio S. (4),Gadamauri T.,2,1,7-5 5-7 6-4,1.04,8.75
2025-02-27,Monastir 24 ITF,Langlais C.,Podhajecka D.,2,1,6-4 1-6 6-2,2.24,1.57
2025-02-27,Monastir 24 ITF,Morlet G.,Milic E.,2,0,7-611 6-1,1.91,1.79
2025-02-27,Pretoria 6 ITF,Bhunu V.,Vosloo A.,2,0,6-4 6-3,1.05,8.25
2025-02-27,Pretoria 6 ITF,Cirotte A.,Wirges A. (3),2,0,7-64 6-1,3.16,1.32
2025-02-27,Pretoria 6 ITF,Visscher S. (2),Ramduth K.,2,0,6-1 6-0,1.03,9.66
2025-02-27,Pretoria 6 ITF,Price G. (6),Tsetsou E.,2,0,6-1 6-3,1.03,9.64
2025-02-27,Pretoria 6 ITF,Hertel A. (7),Arifullina A.,2,1,3-6 6-2 7-61,1.35,2.95
2025-02-27,Pretoria 6 ITF,Duerst J. (1),Kaibekova P.,1,0,6-0 0-0,1.08,6.78
2025-02-27,Pretoria 6 ITF,Vasilyeva A.,Atturu S.,2,1,6-4 4-6 6-2,1.14,4.93
2025-02-27,Pretoria 6 ITF,Raath M.,Easwaramurthi A.,2,0,6-3 6-3,1.06,7.47
2025-02-27,Sharm El Sheikh 5 ITF,Shapatava S. (2),Teso K.,2,0,6-4 6-2,1.10,6.17
2025-02-27,Sharm El Sheikh 5 ITF,Cadar E.,Kawamura M.,2,1,6-4 2-6 6-4,1.84,1.84
2025-02-27,Sharm El Sheikh 5 ITF,Ezzat Y.,Pfeifer L. (4),2,0,6-2 6-3,2.37,1.53
2025-02-27,Sharm El Sheikh 5 ITF,Shinikova I. (1),Jovanovic M.,2,0,6-1 6-1,1.10,6.14
2025-02-27,Sharm El Sheikh 5 ITF,Zhu C.,Stamatova J.,1,0,5-4,1.66,2.08
2025-02-27,Sharm El Sheikh 5 ITF,Perelygina E.,Yoshioka K.,2,1,4-6 6-1 6-2,1.61,2.18
2025-02-27,Sharm El Sheikh 5 ITF,Paukstyte P. (8),Sergienko A.,2,0,6-3 6-0,1.10,6.11
2025-02-27,Sharm El Sheikh 5 ITF,Ohashi R.,Zaytseva K. (7),2,0,6-4 6-3,5.78,1.11
2025-02-27,UTR Pro Match Series,Larke Z.,Crump A.,2,0,6-2 6-2,1.04,7.17
2025-02-27,UTR Pro Match Series,Adrover Gallego I.,Bencheikh L.,2,0,6-4 7-5,1.47,2.43
2025-02-27,UTR Pro Match Series,Murphy L.,Lam S.,2,1,6-4 1-6 6-2,,
2025-02-27,UTR Pro Match Series,Valdez N.,Moreno C.,2,0,6-3 6-3,,
2025-02-27,UTR Pro Match Series,Reami A.,Edwards M.,2,0,6-2 6-4,1.03,8.67
2025-02-27,UTR Pro Match Series,Anderson R.,Hernandez I.,2,0,6-2 6-0,1.01,15.00
2025-02-27,UTR Pro Match Series,Schuman A.,Robinson M.,2,0,6-2 6-1,,
2025-02-27,UTR Pro Match Series 2,Borkop S.,Finak E.,2,0,6-1 6-4,1.33,2.98
2025-02-27,UTR Pro Match Series 2,Hrdinkova D.,Moerk M.,2,1,6-3 2-6 6-2,1.13,4.78
2025-02-27,UTR Pro Match Series 2,Hansen S.,Grekul E.,2,1,4-6 6-4 6-1,1.97,1.69
2025-02-27,UTR Pro Match Series 2,Kenzhibayeva S.,Bougouffa H.,2,0,7-67 6-2,1.32,3.08
2025-02-27,UTR Pro Match Series 2,Hedrzak M.,Voracova R.,2,0,6-3 6-4,5.17,1.11
2025-02-27,UTR Pro Match Series 2,Bejenaru K.,Kuparev A.,2,1,6-2 4-6 6-3,1.19,4.00
2025-02-27,UTR Pro Match Series 2,Patru A.,Pospisilova D.,2,0,6-4 6-2,3.35,1.26
2025-02-27,UTR Pro Match Series 2,Fenyves G.,Busaad E.,2,0,7-5 6-0,1.78,1.88
2025-02-28,Mérida,Arango E.,Sramkova R.,2,1,5-7 6-3 6-0,3.61,1.28
2025-02-28,Mérida,Avanesyan E.,Joint M.,2,1,4-6 6-2 6-0,2.07,1.74
2025-02-28,Mérida,Navarro E. (1),Martic P.,2,0,6-1 6-2,1.28,3.64
2025-02-28,Mérida,Sonmez Z.,Linette M.,1,0,6-3 3-1,2.27,1.62
2025-02-28,Austin WTA,Pegula J. (1),Blinkova A.,2,0,6-2 6-2,1.18,4.83
2025-02-28,Austin WTA,Tomljanovic A.,Shibahara E.,2,1,7-5 3-6 7-68,1.51,2.54
2025-02-28,Austin WTA,Dolehide C.,Gracheva V.,2,1,5-7 6-2 6-2,1.89,1.87
2025-02-28,Trnava ITF,Aiava D.,Klimovicova L.,2,0,6-3 7-66,1.69,2.06
2025-02-28,Trnava ITF,Ruzic A.,Romero Gormaz L.,2,0,6-4 6-3,1.34,3.13
2025-02-28,Trnava ITF,Naef C.,Seidel E. (4),2,1,6-3 4-6 6-4,1.92,1.81
2025-02-28,Trnava ITF,Pridankina E.,Wagner S.,2,0,6-3 7-64,1.18,4.40
2025-02-28,Ahmedabad 2 ITF,Rodionova A. (1),Hesse A. (6),2,1,6-4 3-6 7-5,1.48,2.50
2025-02-28,Ahmedabad 2 ITF,Chaudhari V. (13),Kaji H. (5),2,0,6-1 7-65,1.91,1.80
2025-02-28,Ahmedabad 2 ITF,Tkacheva M. (8),Gureva A.,2,0,6-4 6-4,1.80,1.93
2025-02-28,Ahmedabad 2 ITF,Park S. (12),Reyngold E.,2,0,6-4 6-2,1.75,1.97
2025-02-28,Macon ITF,Leonard M. (2),Bolkvadze M.,2,0,7-5 6-3,1.87,1.83
2025-02-28,Macon ITF,Lazaro Garcia A.,Tan H.,2,0,6-2 6-1,2.28,1.57
2025-02-28,Macon ITF,Kraus S.,Miyazaki Y. (6),2,0,6-3 6-4,1.64,2.17
2025-02-28,Macon ITF,Rakotomanga Rajaonah T.,Stefanini L. (1),2,1,6-4 2-6 6-4,2.88,1.38
2025-02-28,Antalya 8 ITF,Pigato L.,Paganetti V.,2,1,3-6 6-2 6-2,1.76,1.95
2025-02-28,Antalya 8 ITF,Lovric P.,Sauvant C.,2,1,4-6 6-3 7-5,1.71,2.04
2025-02-28,Antalya 8 ITF,Bara I. (2),Giovannini L.,2,0,6-2 7-62,2.19,1.67
2025-02-28,Antalya 8 ITF,Toth A.,Lukas T. (3),2,0,6-2 6-3,1.63,2.17
2025-02-28,Arcadia ITF,Jovic I. (1),Mateas M. (5),2,0,7-5 6-4,1.19,4.25
2025-02-28,Arcadia ITF,Crawley F.,Branstine C. (2),2,1,4-6 6-4 7-5,2.81,1.39
2025-02-28,Arcadia ITF,McKenzie K.,Papamichail D. (7),2,0,6-0 6-3,2.04,1.71
2025-02-28,Arcadia ITF,Cross K. (6),Rogozinska Dzik S.,2,0,6-1 6-1,1.19,4.45
2025-02-28,Launceston ITF,Ku Y.,Da Silva Fick G.,2,0,6-2 6-2,1.74,1.98
2025-02-28,Launceston ITF,Hosogi S.,Koshiishi A.,2,0,7-65 6-3,1.35,3.04
2025-02-28,Launceston ITF,Cabrera L. (4),Back D. (6),2,0,6-1 6-1,1.40,2.75
2025-02-28,Launceston ITF,Andrianjafitrimo T. (3),Guo H.,1,0,7-5 3-0,2.07,1.68
2025-02-28,UTR Pro Tennis Series 5,Oliynykova O.,Saurasava Z.,2,0,6-0 6-4,1.01,15.00
2025-02-28,UTR Pro Tennis Series 5,Grujic J.,Chudejova M.,2,0,6-3 6-4,1.31,3.07
2025-02-28,UTR Pro Tennis Series 5,Njiric S.,Mihaljevic T.,2,0,6-1 7-5,1.23,3.58
2025-02-28,UTR Pro Tennis Series 5,Lazar S.,Borodulina V.,2,0,7-5 6-3,2.20,1.55
2025-02-28,UTR Pro Tennis Series 5,Jerolimov C.,Krznaric N.,2,1,4-6 6-4 6-3,1.68,1.98
2025-02-28,UTR Pro Tennis Series 5,Masic M.,Ionescu I.,2,1,7-5 3-6 6-2,1.16,4.05
2025-02-28,UTR Pro Tennis Series 5,Sekerkova V.,Lukesova N.,2,1,5-7 6-3 6-3,,
2025-02-28,UTR Pro Tennis Series 5,Franchi F.,Lammas A.,2,0,6-2 6-2,1.47,2.43
2025-02-28,UTR Pro Tennis Series 5,Oliynykova O.,Lazar S.,2,1,4-6 6-2 6-0,1.03,8.00
2025-02-28,UTR Pro Tennis Series 5,Svatikova L.,Marjanovic M.,2,0,6-3 6-0,1.08,5.75
2025-02-28,UTR Pro Tennis Series 5,Johnson F.,Britton I.,2,0,6-3 6-1,,
2025-02-28,UTR Pro Tennis Series 5,Kovacheva S.,Brooks A.,2,1,6-3 2-6 7-5,,
2025-02-28,UTR Pro Tennis Series 5,Grujic J.,Heinzova I.,2,1,1-6 6-1 6-4,1.11,5.42
2025-02-28,UTR Pro Tennis Series 5,Chudejova M.,Njiric S.,2,1,6-4 1-6 7-5,2.55,1.40
2025-02-28,UTR Pro Tennis Series 5,Stresnakova K.,Yardley S.,2,0,6-1 6-2,1.02,8.83
2025-02-28,UTR Pro Tennis Series 5,Masic M.,Lukesova N.,2,0,6-4 6-1,,
2025-02-28,UTR Pro Tennis Series 5,Knowles A.,Sharratt Blanksby L.,2,0,6-0 7-5,,
2025-02-28,UTR Pro Tennis Series 5,Jerolimov C.,Marjanovic M.,2,0,6-1 6-3,1.15,4.23
2025-02-28,UTR Pro Tennis Series 5,Svatikova L.,Ivkovic L.,2,0,6-2 6-3,1.47,2.43
2025-02-28,UTR Pro Tennis Series 5,Tuna N.,Sawkings E.,2,0,6-3 7-5,,
2025-02-28,Leimen ITF,Kubka M. (2),Kostovic T.,2,0,6-3 6-1,2.04,1.70
2025-02-28,Leimen ITF,Kulikova A. (1),Steiner V.,2,0,6-4 6-1,1.16,4.58
2025-02-28,Leimen ITF,Kazionova E. (4),Zhenikhova S.,2,0,6-3 6-1,1.40,2.73
2025-02-28,Leimen ITF,Podrez V. (5),Daems J.,2,1,6-3 63-7 6-3,1.27,3.46
2025-02-28,Maanshan ITF,Yang Y. (1),Yang A.,2,0,6-2 6-4,1.15,5.60
2025-02-28,Maanshan ITF,Shalimova E. (6),Morvayova V. (3),2,0,6-1 6-3,1.50,2.46
2025-02-28,Maanshan ITF,Egorova D. (5),Wu H.,2,0,6-2 6-0,1.21,3.99
2025-02-28,Maanshan ITF,Kinoshita H. (8),Kovapitukted P.,2,0,6-3 6-0,1.53,2.35
2025-02-28,Manacor 3 ITF,Ekstrand M.,Akli A. (7),2,0,6-0 6-2,2.49,1.48
2025-02-28,Manacor 3 ITF,Brockmann T.,Ebeling Koning L.,2,1,65-7 6-2 6-0,1.64,2.16
2025-02-28,Manacor 3 ITF,Vandromme J.,Daley D.,2,1,5-7 7-5 6-0,1.08,6.56
2025-02-28,Manacor 3 ITF,Du Pree B.,Gillan A.,2,0,7-64 6-4,1.60,2.20
2025-02-28,Monastir 24 ITF,Zantedeschi A. (3),Gennaro C. (6),2,0,6-4 6-4,1.27,3.40
2025-02-28,Monastir 24 ITF,Ambrosio S. (4),Morlet G.,2,0,6-2 6-1,1.31,3.20
2025-02-28,Monastir 24 ITF,Milovanovic E.,Mariani M.,2,0,6-4 6-1,1.50,2.45
2025-02-28,Monastir 24 ITF,Zeltina B.,Hobgarski K. (2),2,0,6-4 6-3,4.40,1.18
2025-02-28,Pretoria 6 ITF,Bhunu V.,Vasilyeva A.,1,0,1-0,1.07,6.65
2025-02-28,Pretoria 6 ITF,Cirotte A.,Price G. (6),2,1,6-2 3-6 6-3,3.10,1.32
2025-02-28,Pretoria 6 ITF,Duerst J. (1),Raath M.,2,0,6-2 6-0,1.06,7.41
2025-02-28,Pretoria 6 ITF,Visscher S. (2),Hertel A. (7),2,0,7-65 6-0,1.14,4.94
2025-02-28,Sharm El Sheikh 5 ITF,Zhu C.,Cadar E.,2,0,7-65 6-2,2.73,1.40
2025-02-28,Sharm El Sheikh 5 ITF,Shinikova I. (1),Perelygina E.,2,0,6-0 6-4,1.16,4.64
2025-02-28,Sharm El Sheikh 5 ITF,Paukstyte P. (8),Shapatava S. (2),2,0,6-3 6-4,2.41,1.51
2025-02-28,Sharm El Sheikh 5 ITF,Ezzat Y.,Ohashi R.,2,0,6-4 6-1,1.65,2.10
2025-02-28,UTR Pro Match Series,Schuman A.,Lam S.,2,1,4-6 6-1 6-4,,
2025-02-28,UTR Pro Match Series,Reami A.,Adrover Gallego I.,2,0,6-4 7-5,1.16,4.32
2025-02-28,UTR Pro Match Series,Larke Z.,Murphy L.,2,0,6-0 6-3,1.34,2.90
2025-02-28,UTR Pro Match Series,Clemons A.,Hernandez I.,2,1,3-6 6-4 6-4,2.40,1.45
2025-02-28,UTR Pro Match Series,Bencheikh L.,Moreno C.,2,0,6-2 6-0,,
2025-02-28,UTR Pro Match Series,Anderson R.,Lespes J.,2,0,6-2 6-0,1.03,9.00
2025-02-28,UTR Pro Match Series,Valdez N.,Payne B.,2,1,6-3 63-7 6-3,,
2025-02-28,UTR Pro Match Series,Edwards M.,Robinson M.,2,0,6-4 6-2,,
2025-02-28,UTR Pro Match Series 2,Grekul E.,Patru A.,2,0,6-1 6-3,1.75,1.85
2025-02-28,UTR Pro Match Series 2,Bejenaru K.,Hedrzak M.,2,0,6-1 7-62,1.14,4.78
2025-02-28,UTR Pro Match Series 2,Fenyves G.,Bougouffa H.,2,1,4-6 6-0 7-61,2.20,1.55
2025-02-28,UTR Pro Match Series 2,Hrdinkova D.,Borkop S.,2,0,6-3 6-2,1.15,4.23
2025-02-28,UTR Pro Match Series 2,Finak E.,Zuchanska A.,2,0,7-5 7-5,2.08,1.60
2025-02-28,UTR Pro Match Series 2,Gabriel A.,Pospisilova D.,2,1,6-4 3-6 6-2,2.43,1.47
2025-02-28,UTR Pro Match Series 2,Zolotareva A.,Voracova R.,2,0,6-2 7-5,1.28,3.50
2025-02-28,UTR Pro Match Series 2,Zolotareva R.,Busaad E.,2,0,7-65 6-4,,
2025-03-01,Mérida,Saville D.,Badosa P. (2),1,0,1-6 5-3,5.45,1.14
2025-03-01,Mérida,Navarro E. (1),Sonmez Z.,2,0,6-4 6-2,1.25,3.87
2025-03-01,Austin WTA,Kessler M. (5),Minnen G.,2,0,7-5 6-4,1.49,2.58
2025-03-01,Austin WTA,Pegula J. (1),Tomljanovic A.,2,1,6-1 4-6 6-3,1.13,6.00
2025-03-01,Austin WTA,Minnen G.,Dolehide C.,2,0,6-3 7-5,1.82,1.97
2025-03-01,Austin WTA,Kessler M. (5),Cirstea S.,2,1,5-7 6-4 6-1,1.65,2.20
2025-03-01,Trnava ITF,Ruzic A.,Aiava D.,2,0,6-2 6-4,1.78,1.94
2025-03-01,Trnava ITF,Pridankina E.,Naef C.,2,0,6-4 6-3,2.72,1.40
2025-03-01,Ahmedabad 2 ITF,Rodionova A. (1),Tkacheva M. (8),2,0,6-1 6-1,1.61,2.21
2025-03-01,Ahmedabad 2 ITF,Park S. (12),Chaudhari V. (13),2,1,6-4 2-6 6-3,1.99,1.74
2025-03-01,Macon ITF,Rakotomanga Rajaonah T.,Lazaro Garcia A.,2,1,3-6 7-65 6-2,2.64,1.43
2025-03-01,Macon ITF,Kraus S.,Leonard M. (2),2,0,6-0 6-3,1.61,2.30
2025-03-01,Antalya 8 ITF,Bara I. (2),Pigato L.,2,0,6-1 7-66,1.37,2.88
2025-03-01,Antalya 8 ITF,Toth A.,Lovric P.,2,0,7-5 6-4,1.22,3.96
2025-03-01,Arcadia ITF,Cross K. (6),Jovic I. (1),2,0,6-2 7-66,4.50,1.17
2025-03-01,Arcadia ITF,Cross K. (6),Crawley F.,2,1,6-0 4-6 6-4,2.10,1.67
2025-03-01,Arcadia ITF,Jovic I. (1),McKenzie K.,2,0,6-2 6-3,1.06,8.11
2025-03-01,Launceston ITF,Cabrera L. (4),Ku Y.,2,1,1-6 6-2 6-4,1.43,2.65
2025-03-01,Launceston ITF,Hosogi S.,Andrianjafitrimo T. (3),2,1,4-6 6-1 6-4,2.18,1.62
2025-03-01,UTR Pro Tennis Series 5,Borodulina V.,Saurasava Z.,2,0,6-4 6-4,1.32,3.00
2025-03-01,UTR Pro Tennis Series 5,Grujic J.,Mihaljevic T.,2,0,6-3 6-3,1.16,4.35
2025-03-01,UTR Pro Tennis Series 5,Plosnik E.,Masic M.,2,0,6-2 6-4,,
2025-03-01,UTR Pro Tennis Series 5,Chudejova M.,Heinzova I.,2,1,6-2 5-7 6-4,1.97,1.69
2025-03-01,UTR Pro Tennis Series 5,Svatikova L.,Krznaric N.,2,1,6-1 0-6 7-5,1.11,5.33
2025-03-01,UTR Pro Tennis Series 5,Ivkovic L.,Marjanovic M.,2,1,6-1 65-7 6-2,1.07,5.75
2025-03-01,UTR Pro Tennis Series 5,Sekerkova V.,Ionescu I.,2,0,6-3 6-4,,
2025-03-01,UTR Pro Tennis Series 5,Franchi F.,Tuna N.,2,0,7-5 6-1,,
2025-03-01,UTR Pro Tennis Series 5,Stresnakova K.,Johnson F.,2,0,6-1 6-0,,
2025-03-01,UTR Pro Tennis Series 5,Knowles A.,Kovacheva S.,2,0,6-3 6-0,,
2025-03-01,UTR Pro Tennis Series 5,Burrow I.,Sanz-Llaneza Fernandez A.,2,0,6-3 6-2,,
2025-03-01,Leimen ITF,Kubka M. (2),Podrez V. (5),2,0,6-3 6-2,1.64,2.14
2025-03-01,Leimen ITF,Kulikova A. (1),Kazionova E. (4),2,0,6-2 6-2,1.29,3.29
2025-03-01,Maanshan ITF,Kinoshita H. (8),Shalimova E. (6),1,0,6-0 3-0,2.68,2.68
2025-03-01,Maanshan ITF,Egorova D. (5),Yang Y. (1),2,0,6-3 6-2,1.54,2.34
2025-03-01,Manacor 3 ITF,Du Pree B.,Brockmann T.,2,0,6-4 6-4,1.66,2.09
2025-03-01,Manacor 3 ITF,Vandromme J.,Ekstrand M.,2,0,6-1 7-65,1.52,2.37
2025-03-01,Monastir 24 ITF,Zantedeschi A. (3),Zeltina B.,2,0,6-3 6-1,1.71,2.02
2025-03-01,Monastir 24 ITF,Ambrosio S. (4),Milovanovic E.,2,0,6-1 6-1,1.21,4.00
2025-03-01,Pretoria 6 ITF,Visscher S. (2),Bhunu V.,2,0,6-2 6-0,1.28,3.36
2025-03-01,Pretoria 6 ITF,Duerst J. (1),Cirotte A.,2,0,6-1 7-62,1.13,5.22
2025-03-01,Sharm El Sheikh 5 ITF,Zhu C.,Paukstyte P. (8),2,0,6-3 6-3,2.25,1.57
2025-03-01,Sharm El Sheikh 5 ITF,Shinikova I. (1),Ezzat Y.,2,0,7-5 6-3,1.12,5.44
2025-03-01,UTR Pro Match Series,Anderson R.,Schuman A.,2,0,6-1 6-2,,
2025-03-01,UTR Pro Match Series,Reami A.,Valdez N.,2,1,7-62 3-6 6-3,,
2025-03-01,UTR Pro Match Series,Ilie D.,Edwards M.,2,0,6-2 6-2,2.20,1.55
2025-03-01,UTR Pro Match Series,Bencheikh L.,Larke Z.,2,0,6-3 6-4,3.08,1.31
2025-03-01,UTR Pro Match Series 2,Hansen S.,Zolotareva A.,2,0,6-1 6-3,4.34,1.17
2025-03-01,UTR Pro Match Series 2,Voracova R.,Finak E.,2,0,7-66 7-62,1.24,3.47
2025-03-01,UTR Pro Match Series 2,Pospisilova D.,Kuparev A.,2,1,6-2 4-6 6-3,1.35,2.90
2025-03-01,UTR Pro Match Series 2,Moerk M.,Zolotareva R.,2,1,6-3 3-6 6-4,,
2025-03-01,UTR Pro Match Series 2,Zuchanska A.,Busaad E.,2,0,6-2 6-3,1.43,2.54
2025-03-01,UTR Pro Match Series 2,Grekul E.,Hedrzak M.,2,1,7-65 2-6 6-2,1.82,1.82
2025-03-01,UTR Pro Match Series 2,Bougouffa H.,Patru A.,2,1,7-5 2-6 6-1,1.79,1.84
2025-03-01,UTR Pro Match Series 2,Hrdinkova D.,Bejenaru K.,2,1,4-6 6-3 6-1,1.59,2.13
2025-03-01,UTR Pro Match Series 2,Fenyves G.,Borkop S.,2,1,6-2 2-6 7-62,2.18,1.56
